Entity,Continent,Hemisphere,Year,Average monthly precipitation,ghgEmissions,temperature_anomaly,Annual CO2 emissions (per capita),Location,pop
Bosnia and Herzegovina,Europa,Northern Hemisphere,1997,8.568958362,12190000,0.5175,2.2391,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,1998,9.302673658,14950000,0.705,2.8255,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,1999,10.08197914,15010000,0.478333333,2.7606,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2000,7.400798659,18650000,0.496666667,3.6525,Southern,3693100
Bosnia and Herzegovina,Europa,Northern Hemisphere,2001,9.886874934,18450000,0.638333333,3.5318,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2002,9.379132013,18570000,0.7125,3.7699,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2003,7.406041582,19010000,0.746666667,3.8143,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2004,10.13701395,20150000,0.659166667,4.1078,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2005,10.37847223,20860000,0.854166667,4.2615,Southern,3780560
Bosnia and Herzegovina,Europa,Northern Hemisphere,2006,9.353020807,22720000,0.815833333,4.6175,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2007,9.31364576,23800000,0.851666667,4.644,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2008,9.396527747,25660000,0.6825,5.3163,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2009,10.82913196,25950000,0.725833333,5.4972,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2010,13.27614586,25970000,0.899166667,5.7066,Southern,3760150
Bosnia and Herzegovina,Europa,Northern Hemisphere,2011,6.919375042,29030000,0.741666667,6.4901,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2012,9.088437478,27200000,0.814166667,6.1405,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2013,10.72579853,27040000,0.800833333,6.154,Southern,
Bosnia and Herzegovina,Europa,Northern Hemisphere,2014,12.19763899,24400000,0.919166667,5.5458,Southern,
Croatia,Europa,Northern Hemisphere,1970,9.036538381,,-0.038333333,2.6064,Southern,4169090
Croatia,Europa,Northern Hemisphere,1971,6.27775637,,-0.153333333,2.7977,Southern,
Croatia,Europa,Northern Hemisphere,1972,9.359615399,,-0.173333333,2.6103,Southern,
Croatia,Europa,Northern Hemisphere,1973,6.7474359,,0.096666667,3.111,Southern,
Croatia,Europa,Northern Hemisphere,1974,9.356346204,,-0.176666667,3.1126,Southern,
Croatia,Europa,Northern Hemisphere,1975,7.639679432,,-0.053333333,3.2346,Southern,4263300
Croatia,Europa,Northern Hemisphere,1976,8.717628186,,-0.205,3.325,Southern,
Croatia,Europa,Northern Hemisphere,1977,8.110833315,,0.118333333,3.2192,Southern,
Croatia,Europa,Northern Hemisphere,1978,8.004775653,,0.02,3.5834,Southern,
Croatia,Europa,Northern Hemisphere,1979,8.802179575,,0.084166667,3.8808,Southern,
Croatia,Europa,Northern Hemisphere,1980,9.276859082,,0.1675,3.7965,Southern,4375580
Croatia,Europa,Northern Hemisphere,1981,9.057275644,,0.37,4.1058,Southern,
Croatia,Europa,Northern Hemisphere,1982,7.990929585,,0.054166667,3.7517,Southern,
Croatia,Europa,Northern Hemisphere,1983,6.449711543,,0.246666667,4.019,Southern,
Croatia,Europa,Northern Hemisphere,1984,9.233846151,,0.038333333,4.2171,Southern,
Croatia,Europa,Northern Hemisphere,1985,7.67150646,,-0.003333333,4.2814,Southern,4393700
Croatia,Europa,Northern Hemisphere,1986,7.833173055,,0.133333333,4.4518,Southern,
Croatia,Europa,Northern Hemisphere,1987,8.236442327,,0.246666667,4.327,Southern,
Croatia,Europa,Northern Hemisphere,1988,6.945961494,,0.370833333,4.4516,Southern,
Croatia,Europa,Northern Hemisphere,1989,7.110320421,,0.2675,4.4312,Southern,
Croatia,Europa,Northern Hemisphere,1990,6.764262823,28660000,0.528333333,4.8843,Southern,4517200
Croatia,Europa,Northern Hemisphere,1991,8.045641,22150000,0.409166667,3.6097,Southern,
Croatia,Europa,Northern Hemisphere,1992,8.449166591,23170000,0.133333333,3.4875,Southern,
Croatia,Europa,Northern Hemisphere,1993,8.227756372,24080000,0.189166667,3.6104,Southern,
Croatia,Europa,Northern Hemisphere,1994,7.634294877,24190000,0.371666667,3.4811,Southern,
Croatia,Europa,Northern Hemisphere,1995,8.854903863,25480000,0.5775,3.6663,Southern,4668980
Croatia,Europa,Northern Hemisphere,1996,8.937884698,24850000,0.264166667,3.8286,Southern,
Croatia,Europa,Northern Hemisphere,1997,7.266217947,26320000,0.5175,4.0985,Southern,
Croatia,Europa,Northern Hemisphere,1998,8.603301232,26560000,0.705,4.2919,Southern,
Croatia,Europa,Northern Hemisphere,1999,8.095096203,26270000,0.478333333,4.5138,Southern,
Croatia,Europa,Northern Hemisphere,2000,6.201794863,25330000,0.496666667,4.4476,Southern,4505530
Croatia,Europa,Northern Hemisphere,2001,7.840673135,26150000,0.638333333,4.7201,Southern,
Croatia,Europa,Northern Hemisphere,2002,8.298814113,27130000,0.7125,4.9849,Southern,
Croatia,Europa,Northern Hemisphere,2003,6.229166709,28190000,0.746666667,5.3016,Southern,
Croatia,Europa,Northern Hemisphere,2004,9.093301223,27960000,0.659166667,5.2275,Southern,
Croatia,Europa,Northern Hemisphere,2005,9.131890994,27830000,0.854166667,5.3289,Southern,4441990
Croatia,Europa,Northern Hemisphere,2006,7.449423075,28590000,0.815833333,5.3834,Southern,
Croatia,Europa,Northern Hemisphere,2007,8.095737182,30040000,0.851666667,5.695,Southern,
Croatia,Europa,Northern Hemisphere,2008,7.927724325,29280000,0.6825,5.4286,Southern,
Croatia,Europa,Northern Hemisphere,2009,8.010064162,26750000,0.725833333,5.0303,Southern,
Croatia,Europa,Northern Hemisphere,2010,11.21695507,26110000,0.899166667,4.8637,Southern,4403330
Croatia,Europa,Northern Hemisphere,2011,5.435128221,25900000,0.741666667,4.7953,Southern,
Croatia,Europa,Northern Hemisphere,2012,7.541282049,23900000,0.814166667,4.4496,Southern,
Croatia,Europa,Northern Hemisphere,2013,9.845480772,22830000,0.800833333,4.3153,Southern,
Croatia,Europa,Northern Hemisphere,2014,11.66948716,22080000,0.919166667,4.1605,Southern,
Greece,Europa,Northern Hemisphere,1970,5.116426248,,-0.038333333,2.7848,Southern,8792700
Greece,Europa,Northern Hemisphere,1971,6.435897433,,-0.153333333,3.1834,Southern,
Greece,Europa,Northern Hemisphere,1972,6.479246855,,-0.173333333,3.5874,Southern,
Greece,Europa,Northern Hemisphere,1973,6.092419913,,0.096666667,4.2002,Southern,
Greece,Europa,Northern Hemisphere,1974,5.862836558,,-0.176666667,4.0431,Southern,
Greece,Europa,Northern Hemisphere,1975,5.507596163,,-0.053333333,4.2899,Southern,9045950
Greece,Europa,Northern Hemisphere,1976,6.429663498,,-0.205,4.6735,Southern,
Greece,Europa,Northern Hemisphere,1977,4.418317332,,0.118333333,5.0413,Southern,
Greece,Europa,Northern Hemisphere,1978,6.51681088,,0.02,5.0782,Southern,
Greece,Europa,Northern Hemisphere,1979,6.966410243,,0.084166667,5.3404,Southern,
Greece,Europa,Northern Hemisphere,1980,6.552403835,,0.1675,5.286,Southern,9642780
Greece,Europa,Northern Hemisphere,1981,6.339102608,,0.37,5.157,Southern,
Greece,Europa,Northern Hemisphere,1982,6.614439038,,0.054166667,5.2576,Southern,
Greece,Europa,Northern Hemisphere,1983,5.996810909,,0.246666667,5.5563,Southern,
Greece,Europa,Northern Hemisphere,1984,5.58597755,,0.038333333,5.6758,Southern,
Greece,Europa,Northern Hemisphere,1985,5.37274036,,-0.003333333,5.9962,Southern,9698420
Greece,Europa,Northern Hemisphere,1986,5.707019265,,0.133333333,5.8186,Southern,
Greece,Europa,Northern Hemisphere,1987,6.344455132,,0.246666667,6.2219,Southern,
Greece,Europa,Northern Hemisphere,1988,5.489791623,,0.370833333,6.6378,Southern,
Greece,Europa,Northern Hemisphere,1989,4.283557697,,0.2675,7.2107,Southern,
Greece,Europa,Northern Hemisphere,1990,5.057307679,95380000,0.528333333,8.1582,Southern,10160730
Greece,Europa,Northern Hemisphere,1991,5.920272415,95440000,0.409166667,8.0853,Southern,
Greece,Europa,Northern Hemisphere,1992,4.803429484,97510000,0.133333333,8.1556,Southern,
Greece,Europa,Northern Hemisphere,1993,5.216298094,97880000,0.189166667,8.0025,Southern,
Greece,Europa,Northern Hemisphere,1994,6.375769267,100500000,0.371666667,8.1205,Southern,
Greece,Europa,Northern Hemisphere,1995,5.838076935,104940000,0.5775,8.0945,Southern,10671990
Greece,Europa,Northern Hemisphere,1996,6.612900596,106010000,0.264166667,8.2285,Southern,
Greece,Europa,Northern Hemisphere,1997,5.55991988,107140000,0.5175,8.6025,Southern,
Greece,Europa,Northern Hemisphere,1998,6.01176283,111110000,0.705,8.9918,Southern,
Greece,Europa,Northern Hemisphere,1999,5.915560915,112250000,0.478333333,8.8828,Southern,
Greece,Europa,Northern Hemisphere,2000,4.476714735,117900000,0.496666667,9.2942,Southern,10986880
Greece,Europa,Northern Hemisphere,2001,5.652628234,118470000,0.638333333,9.4648,Southern,
Greece,Europa,Northern Hemisphere,2002,7.012980773,118900000,0.7125,9.3917,Southern,
Greece,Europa,Northern Hemisphere,2003,6.791971188,122160000,0.746666667,9.7238,Southern,
Greece,Europa,Northern Hemisphere,2004,5.973734012,121840000,0.659166667,9.7505,Southern,
Greece,Europa,Northern Hemisphere,2005,6.586217995,123950000,0.854166667,10.1499,Southern,11183110
Greece,Europa,Northern Hemisphere,2006,5.945865388,122280000,0.815833333,10.0554,Southern,
Greece,Europa,Northern Hemisphere,2007,5.700160247,125590000,0.851666667,10.3047,Southern,
Greece,Europa,Northern Hemisphere,2008,5.062163477,121840000,0.6825,10.0654,Southern,
Greece,Europa,Northern Hemisphere,2009,7.326874976,114940000,0.725833333,9.5221,Southern,
Greece,Europa,Northern Hemisphere,2010,6.510112212,108220000,0.899166667,8.9424,Southern,11359350
Greece,Europa,Northern Hemisphere,2011,5.488157048,105730000,0.741666667,8.7311,Southern,
Greece,Europa,Northern Hemisphere,2012,6.371554494,100610000,0.814166667,8.4806,Southern,
Greece,Europa,Northern Hemisphere,2013,6.002211479,92930000,0.800833333,7.61,Southern,
Greece,Europa,Northern Hemisphere,2014,6.777227603,89880000,0.919166667,7.3504,Southern,
Italy,Europa,Northern Hemisphere,1970,6.706621438,,-0.038333333,5.5376,Southern,53325810
Italy,Europa,Northern Hemisphere,1971,7.141602069,,-0.153333333,5.772,Southern,
Italy,Europa,Northern Hemisphere,1972,8.596143408,,-0.173333333,6.0495,Southern,
Italy,Europa,Northern Hemisphere,1973,7.283023276,,0.096666667,6.4693,Southern,
Italy,Europa,Northern Hemisphere,1974,7.264257133,,-0.176666667,6.5187,Southern,
Italy,Europa,Northern Hemisphere,1975,7.823785558,,-0.053333333,6.1712,Southern,55095250
Italy,Europa,Northern Hemisphere,1976,9.169631769,,-0.205,6.5864,Southern,
Italy,Europa,Northern Hemisphere,1977,7.694722219,,0.118333333,6.3541,Southern,
Italy,Europa,Northern Hemisphere,1978,7.97554264,,0.02,6.6312,Southern,
Italy,Europa,Northern Hemisphere,1979,8.725200254,,0.084166667,6.8578,Southern,
Italy,Europa,Northern Hemisphere,1980,7.776647254,,0.1675,6.8578,Southern,56221360
Italy,Europa,Northern Hemisphere,1981,7.263785535,,0.37,6.6418,Southern,
Italy,Europa,Northern Hemisphere,1982,8.253514207,,0.054166667,6.4768,Southern,
Italy,Europa,Northern Hemisphere,1983,6.69797804,,0.246666667,6.3139,Southern,
Italy,Europa,Northern Hemisphere,1984,8.562196397,,0.038333333,6.4119,Southern,
Italy,Europa,Northern Hemisphere,1985,6.918914712,,-0.003333333,6.4806,Southern,55297070
Italy,Europa,Northern Hemisphere,1986,7.456711876,,0.133333333,6.3735,Southern,
Italy,Europa,Northern Hemisphere,1987,7.797680866,,0.246666667,6.6675,Southern,
Italy,Europa,Northern Hemisphere,1988,7.048953493,,0.370833333,6.7691,Southern,
Italy,Europa,Northern Hemisphere,1989,6.974651142,,0.2675,7.0972,Southern,
Italy,Europa,Northern Hemisphere,1990,7.508339823,475390000,0.528333333,7.6779,Southern,56832660
Italy,Europa,Northern Hemisphere,1991,8.169612395,473170000,0.409166667,7.6643,Southern,
Italy,Europa,Northern Hemisphere,1992,8.146731258,469140000,0.133333333,7.6617,Southern,
Italy,Europa,Northern Hemisphere,1993,7.914657606,465280000,0.189166667,7.5209,Southern,
Italy,Europa,Northern Hemisphere,1994,7.657209358,460240000,0.371666667,7.421,Southern,
Italy,Europa,Northern Hemisphere,1995,7.84207366,483700000,0.5775,7.8415,Southern,56968210
Italy,Europa,Northern Hemisphere,1996,9.374728672,481300000,0.264166667,7.7504,Southern,
Italy,Europa,Northern Hemisphere,1997,6.827512924,484820000,0.5175,7.8737,Southern,
Italy,Europa,Northern Hemisphere,1998,6.74301682,495760000,0.705,8.1076,Southern,
Italy,Europa,Northern Hemisphere,1999,7.793320406,502250000,0.478333333,8.1995,Southern,
Italy,Europa,Northern Hemisphere,2000,8.074153797,506570000,0.496666667,8.2629,Southern,56986330
Italy,Europa,Northern Hemisphere,2001,6.667609823,504290000,0.638333333,8.2399,Southern,
Italy,Europa,Northern Hemisphere,2002,8.600859134,512670000,0.7125,8.3286,Southern,
Italy,Europa,Northern Hemisphere,2003,6.780775192,530570000,0.746666667,8.5848,Southern,
Italy,Europa,Northern Hemisphere,2004,7.854909553,541180000,0.659166667,8.6218,Southern,
Italy,Europa,Northern Hemisphere,2005,7.49319767,542440000,0.854166667,8.5792,Southern,58671210
Italy,Europa,Northern Hemisphere,2006,6.542325572,530020000,0.815833333,8.4575,Southern,
Italy,Europa,Northern Hemisphere,2007,6.396614988,522830000,0.851666667,8.3015,Southern,
Italy,Europa,Northern Hemisphere,2008,8.230083996,509760000,0.6825,8.0824,Southern,
Italy,Europa,Northern Hemisphere,2009,7.945187323,463610000,0.725833333,7.1503,Southern,
Italy,Europa,Northern Hemisphere,2010,9.190219667,472190000,0.899166667,7.3103,Southern,60550850
Italy,Europa,Northern Hemisphere,2011,6.642344983,462000000,0.741666667,7.0825,Southern,
Italy,Europa,Northern Hemisphere,2012,7.221292002,446660000,0.814166667,6.706,Southern,
Italy,Europa,Northern Hemisphere,2013,8.301550372,416080000,0.800833333,6.1092,Southern,
Italy,Europa,Northern Hemisphere,2014,9.205316573,396950000,0.919166667,5.7584,Southern,
Malta,Europa,Northern Hemisphere,,,,,,Southern,
Montenegro,Europa,Northern Hemisphere,1970,14.77166653,,-0.038333333,2.0215,Southern,518030
Montenegro,Europa,Northern Hemisphere,1971,12.60916662,,-0.153333333,2.1658,Southern,
Montenegro,Europa,Northern Hemisphere,1972,11.97097214,,-0.173333333,2.0053,Southern,
Montenegro,Europa,Northern Hemisphere,1973,12.0468057,,0.096666667,2.3574,Southern,
Montenegro,Europa,Northern Hemisphere,1974,13.88750013,,-0.176666667,2.3296,Southern,
Montenegro,Europa,Northern Hemisphere,1975,9.541666667,,-0.053333333,2.3971,Southern,548460
Montenegro,Europa,Northern Hemisphere,1976,14.27986097,,-0.205,2.4469,Southern,
Montenegro,Europa,Northern Hemisphere,1977,12.20638895,,0.118333333,2.3581,Southern,
Montenegro,Europa,Northern Hemisphere,1978,14.48111145,,0.02,2.6142,Southern,
Montenegro,Europa,Northern Hemisphere,1979,16.25180546,,0.084166667,2.8192,Southern,
Montenegro,Europa,Northern Hemisphere,1980,14.14527766,,0.1675,2.7445,Southern,575910
Montenegro,Europa,Northern Hemisphere,1981,12.44097217,,0.37,2.9516,Southern,
Montenegro,Europa,Northern Hemisphere,1982,10.87847225,,0.054166667,2.6768,Southern,
Montenegro,Europa,Northern Hemisphere,1983,9.912361066,,0.246666667,2.846,Southern,
Montenegro,Europa,Northern Hemisphere,1984,13.21166674,,0.038333333,2.9695,Southern,
Montenegro,Europa,Northern Hemisphere,1985,12.31013886,,-0.003333333,3.0065,Southern,564880
Montenegro,Europa,Northern Hemisphere,1986,11.36472217,,0.133333333,3.128,Southern,
Montenegro,Europa,Northern Hemisphere,1987,12.94555561,,0.246666667,3.0517,Southern,
Montenegro,Europa,Northern Hemisphere,1988,11.01458319,,0.370833333,3.1527,Southern,
Montenegro,Europa,Northern Hemisphere,1989,10.22138882,,0.2675,3.1474,Southern,
Montenegro,Europa,Northern Hemisphere,1990,8.867083311,2580000,0.528333333,3.1146,Southern,608360
Montenegro,Europa,Northern Hemisphere,1991,11.09916679,2560000,0.409166667,2.2008,Southern,
Montenegro,Europa,Northern Hemisphere,1992,8.604444424,2440000,0.133333333,2.4033,Southern,
Montenegro,Europa,Northern Hemisphere,1993,9.154583216,2460000,0.189166667,2.0903,Southern,
Montenegro,Europa,Northern Hemisphere,1994,9.366389036,2460000,0.371666667,2.0266,Southern,
Montenegro,Europa,Northern Hemisphere,1995,11.63819432,2530000,0.5775,2.1394,Southern,642920
Montenegro,Europa,Northern Hemisphere,1996,12.64166689,2560000,0.264166667,2.506,Southern,
Montenegro,Europa,Northern Hemisphere,1997,9.178055525,2580000,0.5175,2.701,Southern,
Montenegro,Europa,Northern Hemisphere,1998,11.48944434,2590000,0.705,2.8516,Southern,
Montenegro,Europa,Northern Hemisphere,1999,11.49430561,2560000,0.478333333,1.9716,Southern,
Montenegro,Europa,Northern Hemisphere,2000,10.07638884,2500000,0.496666667,2.4787,Southern,632460
Montenegro,Europa,Northern Hemisphere,2001,11.43930546,2520000,0.638333333,2.7191,Southern,
Montenegro,Europa,Northern Hemisphere,2002,9.838055611,2520000,0.7125,2.8796,Southern,
Montenegro,Europa,Northern Hemisphere,2003,11.09625006,2530000,0.746666667,3.0765,Southern,
Montenegro,Europa,Northern Hemisphere,2004,13.22138882,2380000,0.659166667,3.3184,Southern,
Montenegro,Europa,Northern Hemisphere,2005,13.06500038,4150000,0.854166667,2.8405,Southern,626740
Montenegro,Europa,Northern Hemisphere,2006,10.99499997,4240000,0.815833333,3.3387,Southern,
Montenegro,Europa,Northern Hemisphere,2007,10.36819442,4010000,0.851666667,3.3177,Southern,
Montenegro,Europa,Northern Hemisphere,2008,11.78083332,4500000,0.6825,4.1929,Southern,
Montenegro,Europa,Northern Hemisphere,2009,15.72138866,3390000,0.725833333,2.6998,Southern,
Montenegro,Europa,Northern Hemisphere,2010,17.9151384,4200000,0.899166667,3.8795,Southern,631490
Montenegro,Europa,Northern Hemisphere,2011,9.22555542,3990000,0.741666667,3.8499,Southern,
Montenegro,Europa,Northern Hemisphere,2012,12.63944475,3750000,0.814166667,3.5356,Southern,
Montenegro,Europa,Northern Hemisphere,2013,15.43944422,3690000,0.800833333,3.4339,Southern,
Montenegro,Europa,Northern Hemisphere,2014,14.73472214,3540000,0.919166667,3.362,Southern,
North Macedonia,Europa,Northern Hemisphere,1970,5.289393945,,-0.038333333,4.5213,Southern,1567620
North Macedonia,Europa,Northern Hemisphere,1971,5.087575782,,-0.153333333,4.8204,Southern,
North Macedonia,Europa,Northern Hemisphere,1972,5.698863636,,-0.173333333,4.4783,Southern,
North Macedonia,Europa,Northern Hemisphere,1973,6.114848484,,0.096666667,5.3072,Southern,
North Macedonia,Europa,Northern Hemisphere,1974,5.771590948,,-0.176666667,5.2845,Southern,
North Macedonia,Europa,Northern Hemisphere,1975,4.547500003,,-0.053333333,5.4571,Southern,1675000
North Macedonia,Europa,Northern Hemisphere,1976,6.183030215,,-0.205,5.5629,Southern,
North Macedonia,Europa,Northern Hemisphere,1977,3.913333329,,0.118333333,5.3352,Southern,
North Macedonia,Europa,Northern Hemisphere,1978,5.29022737,,0.02,5.8776,Southern,
North Macedonia,Europa,Northern Hemisphere,1979,6.308636449,,0.084166667,6.3089,Southern,
North Macedonia,Europa,Northern Hemisphere,1980,5.737727252,,0.1675,6.1344,Southern,1794000
North Macedonia,Europa,Northern Hemisphere,1981,6.077727296,,0.37,6.6166,Southern,
North Macedonia,Europa,Northern Hemisphere,1982,4.773712072,,0.054166667,6.036,Southern,
